county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Chemung,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",195,88396,Rate,6.4,2012,2014,42.116644,-76.812331
Chenango,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",120,49621,Rate,7.2,2012,2014,42.481798,-75.570013
Clinton,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",57,81626,Rate,2.1,2012,2014,44.731944,-73.548883
Columbia,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",148,62288,Rate,6.8,2012,2014,42.276913,-73.682168
Cortland,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",110,49158,Rate,7,2012,2014,42.597101,-76.143291
Delaware,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",91,46860,Rate,5.1,2012,2014,42.242972,-74.997944
Dutchess,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",1315,296939,Rate,13.6,2012,2014,41.686216,-73.840468
Erie,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",2944,920596,Rate,9.1,2012,2014,42.888143,-78.795544
Essex,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",40,38801,Rate,2.7,2012,2014,44.166026,-73.685145
Finger Lakes,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",2702,1281415,Rate,6.2,2012,2014,NA,NA
Franklin,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",51,51582,Rate,3.1,2012,2014,44.705699,-74.340621
Fulton,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",134,54539,Rate,7.7,2012,2014,43.06014,-74.331296
Genesee,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",130,59531,Rate,6.4,2012,2014,43.000121,-78.172679
Greene,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",145,48365,Rate,8.6,2012,2014,42.298326,-73.973376
Hamilton,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",11,4755,Rate,7.2,2012,2014,43.618468,-74.395268
Herkimer,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",144,64144,Rate,6.3,2012,2014,43.070026,-74.994246
Jefferson,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",240,119623,Rate,6.6,2012,2014,44.019295,-75.898971
Kings,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",6348,2593192,Rate,8.2,2012,2014,40.65642,-73.950691
Lewis,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",56,27198,Rate,6.1,2012,2014,43.785537,-75.446296
Livingston,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",103,64700,Rate,4.8,2012,2014,42.763754,-77.765392
Long Island,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",11623,2853995,Rate,12.3,2012,2014,NA,NA
Madison,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",135,72378,Rate,5.9,2012,2014,42.986917,-75.720031
Mid-Hudson,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",7025,2318009,Rate,9.2,2012,2014,NA,NA
Mohawk Valley,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",605,261898,Rate,6.7,2012,2014,NA,NA
Monroe,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",1580,749092,Rate,6.2,2012,2014,43.161748,-77.620143
Montgomery,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",132,49872,Rate,7.3,2012,2014,42.933637,-74.341972
Nassau,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",6043,1353335,Rate,13.2,2012,2014,40.715749,-73.601185
New York,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",4543,1627172,Rate,8.6,2012,2014,40.726966,-74.005966
New York City,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",24885,8411204,Rate,9.6,2012,2014,NA,NA
New York State,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",58486,19655872,Rate,9.2,2012,2014,NA,NA
Niagara,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",725,214299,Rate,9.7,2012,2014,43.134634,-78.856419
North Country,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",524,304846,Rate,5.1,2012,2014,NA,NA
Oneida,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",746,233337,Rate,9,2012,2014,43.149482,-75.361773
Onondaga,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",1164,467812,Rate,7.4,2012,2014,43.065629,-76.168033
Ontario,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",236,109110,Rate,5.8,2012,2014,42.894571,-77.252045
Orange,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",987,375401,Rate,8.9,2012,2014,41.422459,-74.241929
Orleans,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",112,42352,Rate,7.9,2012,2014,43.248394,-78.218438
Oswego,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",299,121259,Rate,7.7,2012,2014,43.39123,-76.31133
Otsego,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",122,61507,Rate,5.6,2012,2014,42.564852,-75.060334
Putnam,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",202,99580,Rate,6.4,2012,2014,41.41131,-73.717443
Queens,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",6291,2296842,Rate,8.7,2012,2014,40.749338,-73.789673
Rensselaer,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",413,159842,Rate,8.1,2012,2014,42.70098,-73.628669
Richmond,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",2863,472209,Rate,19.7,2012,2014,40.566763,-74.148102
Rockland,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",856,320842,Rate,8.2,2012,2014,41.127287,-74.017033
Saratoga,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",539,223640,Rate,7.4,2012,2014,43.00894,-73.786779
Schenectady,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",403,155397,Rate,7.6,2012,2014,42.809233,-73.946838
Schoharie,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",73,31836,Rate,7.1,2012,2014,42.643426,-74.434606
Schuyler,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",31,18484,Rate,4.5,2012,2014,42.38593,-76.872032
Seneca,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",98,35199,Rate,8,2012,2014,42.833627,-76.82753
Southern Tier,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",1085,447946,Rate,6.9,2012,2014,NA,NA
St. Lawrence,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",140,111865,Rate,4,2012,2014,44.689468,-75.242045
Steuben,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",168,98702,Rate,5,2012,2014,42.270053,-77.324618
Suffolk,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",5580,1500660,Rate,11.6,2012,2014,40.820237,-73.119032
Sullivan,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",156,76467,Rate,6.3,2012,2014,41.705166,-74.711705
Tioga,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",77,50197,Rate,4.7,2012,2014,42.120252,-76.29595
Tompkins,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",147,103621,Rate,4.9,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",436,258686,Rate,5.3,2012,2014,NA,NA
Ulster,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",698,181078,Rate,11.5,2012,2014,41.848374,-74.099412
Warren,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",179,65283,Rate,7.5,2012,2014,43.403024,-73.716044
Washington,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",186,62800,Rate,9.1,2012,2014,43.289513,-73.454761
Wayne,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",237,92495,Rate,8,2012,2014,43.144336,-77.117995
Westchester,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",2811,967702,Rate,8.4,2012,2014,41.039278,-73.805386
Western NY,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",4565,1538256,Rate,8.5,2012,2014,NA,NA
Wyoming,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",95,41537,Rate,7.2,2012,2014,42.723641,-78.204473
Yates,Injury Indicators,"Age-adjusted traumatic brain injury hospitalization rate per 10,000",54,25236,Rate,6.6,2012,2014,42.634338,-77.078311
Albany,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",2646,306857,Rate,28.7,2012,2014,42.678066,-73.814233
Allegany,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",492,48067,Rate,34.1,2012,2014,42.226801,-78.020567
Bronx,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",29809,1421788,Rate,69.9,2012,2014,40.85589,-73.868294
Broome,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",1824,197648,Rate,30.8,2012,2014,42.122015,-75.933191
Capital Region,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",8667,956389,Rate,30.2,2012,2014,NA,NA
Cattaraugus,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",977,78983,Rate,41.2,2012,2014,42.224267,-78.606673
Cayuga,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",955,79284,Rate,40.2,2012,2014,42.940095,-76.560755
Central NY,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",10047,1023228,Rate,32.7,2012,2014,NA,NA
Chautauqua,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",1019,132891,Rate,25.6,2012,2014,42.246904,-79.315313
Chemung,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",1527,88396,Rate,57.6,2012,2014,42.116644,-76.812331
Chenango,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",590,49621,Rate,39.6,2012,2014,42.481798,-75.570013
Clinton,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",1013,81626,Rate,41.4,2012,2014,44.731944,-73.548883
Columbia,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",781,62288,Rate,41.8,2012,2014,42.276913,-73.682168
Cortland,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",616,49158,Rate,41.8,2012,2014,42.597101,-76.143291
Delaware,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",623,46860,Rate,44.3,2012,2014,42.242972,-74.997944
Dutchess,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",2723,296939,Rate,30.6,2012,2014,41.686216,-73.840468
Erie,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",7339,920596,Rate,26.6,2012,2014,42.888143,-78.795544
Essex,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",324,38801,Rate,27.8,2012,2014,44.166026,-73.685145
Finger Lakes,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",10668,1281415,Rate,27.8,2012,2014,NA,NA
Franklin,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",621,51582,Rate,40.1,2012,2014,44.705699,-74.340621
Fulton,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",851,54539,Rate,52,2012,2014,43.06014,-74.331296
Genesee,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",555,59531,Rate,31.1,2012,2014,43.000121,-78.172679
Greene,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",492,48365,Rate,33.9,2012,2014,42.298326,-73.973376
Hamilton,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",29,4755,Rate,20.3,2012,2014,43.618468,-74.395268
Herkimer,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",690,64144,Rate,35.9,2012,2014,43.070026,-74.994246
Jefferson,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",982,119623,Rate,27.4,2012,2014,44.019295,-75.898971
Kings,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",30182,2593192,Rate,38.8,2012,2014,40.65642,-73.950691
Lewis,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",254,27198,Rate,31.1,2012,2014,43.785537,-75.446296
Livingston,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",337,64700,Rate,17.4,2012,2014,42.763754,-77.765392
Long Island,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",27220,2853995,Rate,31.8,2012,2014,NA,NA
Madison,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",737,72378,Rate,33.9,2012,2014,42.986917,-75.720031
Mid-Hudson,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",20468,2318009,Rate,29.4,2012,2014,NA,NA
Mohawk Valley,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",3156,261898,Rate,40.2,2012,2014,NA,NA
Monroe,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",5266,749092,Rate,23.4,2012,2014,43.161748,-77.620143
Montgomery,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",587,49872,Rate,39.2,2012,2014,42.933637,-74.341972
Nassau,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",12048,1353335,Rate,29.7,2012,2014,40.715749,-73.601185
New York,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",14670,1627172,Rate,30.1,2012,2014,40.726966,-74.005966
New York City,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",100356,8411204,Rate,39.8,2012,2014,NA,NA
New York State,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",204932,19655872,Rate,34.8,2012,2014,NA,NA
Niagara,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",3010,214299,Rate,46.8,2012,2014,43.134634,-78.856419
North Country,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",3645,304846,Rate,39.9,2012,2014,NA,NA
Oneida,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",3057,233337,Rate,43.7,2012,2014,43.149482,-75.361773
Onondaga,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",3505,467812,Rate,25,2012,2014,43.065629,-76.168033
Ontario,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",825,109110,Rate,25.2,2012,2014,42.894571,-77.252045
Orange,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",3487,375401,Rate,31,2012,2014,41.422459,-74.241929
Orleans,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",498,42352,Rate,39.2,2012,2014,43.248394,-78.218438
Oswego,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",1177,121259,Rate,32.4,2012,2014,43.39123,-76.31133
Otsego,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",675,61507,Rate,36.6,2012,2014,42.564852,-75.060334
Putnam,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",653,99580,Rate,21.9,2012,2014,41.41131,-73.717443
Queens,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",19767,2296842,Rate,28.7,2012,2014,40.749338,-73.789673
Rensselaer,Respiratory Disease Indicators,"Chronic lower respiratory disease hospitalization rate per 10,000",1729,159842,Rate,36.1,2012,2014,42.70098,-73.628669
