county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Oswego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,605,121259,Rate,15.7,2012,2014,43.39123,-76.31133
Oswego,Obesity and Related Indicators,Obesity and Related Indicators,605,121259,Rate,15.7,2012,2014,43.39123,-76.31133
Otsego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,268,61507,Rate,11.8,2012,2014,42.564852,-75.060334
Otsego,Obesity and Related Indicators,Obesity and Related Indicators,268,61507,Rate,11.8,2012,2014,42.564852,-75.060334
Putnam,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,257,99580,Rate,7.5,2012,2014,41.41131,-73.717443
Putnam,Obesity and Related Indicators,Obesity and Related Indicators,257,99580,Rate,7.5,2012,2014,41.41131,-73.717443
Queens,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,12536,2296842,Rate,16.8,2012,2014,40.749338,-73.789673
Queens,Obesity and Related Indicators,Obesity and Related Indicators,12536,2296842,Rate,16.8,2012,2014,40.749338,-73.789673
Rensselaer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,705,159842,Rate,13.9,2012,2014,42.70098,-73.628669
Rensselaer,Obesity and Related Indicators,Obesity and Related Indicators,705,159842,Rate,13.9,2012,2014,42.70098,-73.628669
Richmond,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3075,472209,Rate,19.6,2012,2014,40.566763,-74.148102
Richmond,Obesity and Related Indicators,Obesity and Related Indicators,3075,472209,Rate,19.6,2012,2014,40.566763,-74.148102
Rockland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1119,320842,Rate,10.8,2012,2014,41.127287,-74.017033
Rockland,Obesity and Related Indicators,Obesity and Related Indicators,1119,320842,Rate,10.8,2012,2014,41.127287,-74.017033
Saratoga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,629,223640,Rate,8.4,2012,2014,43.00894,-73.786779
Saratoga,Obesity and Related Indicators,Obesity and Related Indicators,629,223640,Rate,8.4,2012,2014,43.00894,-73.786779
Schenectady,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,638,155397,Rate,13.3,2012,2014,42.809233,-73.946838
Schenectady,Obesity and Related Indicators,Obesity and Related Indicators,638,155397,Rate,13.3,2012,2014,42.809233,-73.946838
Schoharie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,104,31836,Rate,9.9,2012,2014,42.643426,-74.434606
Schoharie,Obesity and Related Indicators,Obesity and Related Indicators,104,31836,Rate,9.9,2012,2014,42.643426,-74.434606
Schuyler,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,60,18484,Rate,8.8,2012,2014,42.38593,-76.872032
Schuyler,Obesity and Related Indicators,Obesity and Related Indicators,60,18484,Rate,8.8,2012,2014,42.38593,-76.872032
Seneca,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,209,35199,Rate,19.8,2012,2014,42.833627,-76.82753
Seneca,Obesity and Related Indicators,Obesity and Related Indicators,209,35199,Rate,19.8,2012,2014,42.833627,-76.82753
Southern Tier,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1678,447946,Rate,11.5,2012,2014,NA,NA
Southern Tier,Obesity and Related Indicators,Obesity and Related Indicators,1678,447946,Rate,11.5,2012,2014,NA,NA
St. Lawrence,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,557,111865,Rate,15.5,2012,2014,44.689468,-75.242045
St. Lawrence,Obesity and Related Indicators,Obesity and Related Indicators,557,111865,Rate,15.5,2012,2014,44.689468,-75.242045
Steuben,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,521,98702,Rate,16.5,2012,2014,42.270053,-77.324618
Steuben,Obesity and Related Indicators,Obesity and Related Indicators,521,98702,Rate,16.5,2012,2014,42.270053,-77.324618
Suffolk,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6971,1500660,Rate,14,2012,2014,40.820237,-73.119032
Suffolk,Obesity and Related Indicators,Obesity and Related Indicators,6971,1500660,Rate,14,2012,2014,40.820237,-73.119032
Sullivan,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,350,76467,Rate,13.8,2012,2014,41.705166,-74.711705
Sullivan,Obesity and Related Indicators,Obesity and Related Indicators,350,76467,Rate,13.8,2012,2014,41.705166,-74.711705
Tioga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,103,50197,Rate,6.4,2012,2014,42.120252,-76.29595
Tioga,Obesity and Related Indicators,Obesity and Related Indicators,103,50197,Rate,6.4,2012,2014,42.120252,-76.29595
Tompkins,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,198,103621,Rate,7.4,2012,2014,42.461024,-76.478784
Tompkins,Obesity and Related Indicators,Obesity and Related Indicators,198,103621,Rate,7.4,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1180,258686,Rate,14.7,2012,2014,NA,NA
Tug Hill Seaway,Obesity and Related Indicators,Obesity and Related Indicators,1180,258686,Rate,14.7,2012,2014,NA,NA
Ulster,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,814,181078,Rate,12.6,2012,2014,41.848374,-74.099412
Ulster,Obesity and Related Indicators,Obesity and Related Indicators,814,181078,Rate,12.6,2012,2014,41.848374,-74.099412
Warren,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,291,65283,Rate,13.3,2012,2014,43.403024,-73.716044
Warren,Obesity and Related Indicators,Obesity and Related Indicators,291,65283,Rate,13.3,2012,2014,43.403024,-73.716044
Washington,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,251,62800,Rate,12.2,2012,2014,43.289513,-73.454761
Washington,Obesity and Related Indicators,Obesity and Related Indicators,251,62800,Rate,12.2,2012,2014,43.289513,-73.454761
Wayne,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,368,92495,Rate,11.5,2012,2014,43.144336,-77.117995
Wayne,Obesity and Related Indicators,Obesity and Related Indicators,368,92495,Rate,11.5,2012,2014,43.144336,-77.117995
Westchester,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4182,967702,Rate,12.7,2012,2014,41.039278,-73.805386
Westchester,Obesity and Related Indicators,Obesity and Related Indicators,4182,967702,Rate,12.7,2012,2014,41.039278,-73.805386
Western NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,8038,1538256,Rate,15.9,2012,2014,NA,NA
Western NY,Obesity and Related Indicators,Obesity and Related Indicators,8038,1538256,Rate,15.9,2012,2014,NA,NA
Wyoming,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,176,41537,Rate,12.7,2012,2014,42.723641,-78.204473
Wyoming,Obesity and Related Indicators,Obesity and Related Indicators,176,41537,Rate,12.7,2012,2014,42.723641,-78.204473
Yates,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,51,25236,Rate,6.7,2012,2014,42.634338,-77.078311
Yates,Obesity and Related Indicators,Obesity and Related Indicators,51,25236,Rate,6.7,2012,2014,42.634338,-77.078311
Albany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,18259,306857,Rate,198.3,2012,2014,42.678066,-73.814233
Allegany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3213,48067,Rate,222.8,2012,2014,42.226801,-78.020567
Bronx,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,145859,1421788,Rate,342,2012,2014,40.85589,-73.868294
Broome,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,14250,197648,Rate,240.3,2012,2014,42.122015,-75.933191
Capital Region,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,58956,956389,Rate,205.5,2012,2014,NA,NA
Cattaraugus,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5414,78983,Rate,228.5,2012,2014,42.224267,-78.606673
Cayuga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5638,79284,Rate,237,2012,2014,42.940095,-76.560755
Central NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,73374,1023228,Rate,239,2012,2014,NA,NA
Chautauqua,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,7441,132891,Rate,186.6,2012,2014,42.246904,-79.315313
Chemung,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,8800,88396,Rate,331.8,2012,2014,42.116644,-76.812331
Chenango,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3846,49621,Rate,258.4,2012,2014,42.481798,-75.570013
Clinton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6210,81626,Rate,253.6,2012,2014,44.731944,-73.548883
Columbia,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4420,62288,Rate,236.5,2012,2014,42.276913,-73.682168
Cortland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3649,49158,Rate,247.4,2012,2014,42.597101,-76.143291
Delaware,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3221,46860,Rate,229.1,2012,2014,42.242972,-74.997944
Dutchess,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,17484,296939,Rate,196.3,2012,2014,41.686216,-73.840468
Erie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,59560,920596,Rate,215.7,2012,2014,42.888143,-78.795544
Essex,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,2049,38801,Rate,176,2012,2014,44.166026,-73.685145
Finger Lakes,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,87126,1281415,Rate,226.6,2012,2014,NA,NA
Franklin,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3520,51582,Rate,227.5,2012,2014,44.705699,-74.340621
Fulton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4467,54539,Rate,273,2012,2014,43.06014,-74.331296
Genesee,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4657,59531,Rate,260.8,2012,2014,43.000121,-78.172679
Greene,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3461,48365,Rate,238.5,2012,2014,42.298326,-73.973376
Hamilton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,297,4755,Rate,208.2,2012,2014,43.618468,-74.395268
Herkimer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5088,64144,Rate,264.4,2012,2014,43.070026,-74.994246
Jefferson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,7195,119623,Rate,200.5,2012,2014,44.019295,-75.898971
Kings,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,209540,2593192,Rate,269.3,2012,2014,40.65642,-73.950691
Lewis,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1788,27198,Rate,219.1,2012,2014,43.785537,-75.446296
Livingston,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3476,64700,Rate,179.1,2012,2014,42.763754,-77.765392
Long Island,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,191394,2853995,Rate,223.5,2012,2014,NA,NA
Madison,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4029,72378,Rate,185.6,2012,2014,42.986917,-75.720031
Mid-Hudson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,140983,2318009,Rate,202.7,2012,2014,NA,NA
Mohawk Valley,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,19813,261898,Rate,252.2,2012,2014,NA,NA
Monroe,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,48849,749092,Rate,217.4,2012,2014,43.161748,-77.620143
Montgomery,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4173,49872,Rate,278.9,2012,2014,42.933637,-74.341972
Nassau,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,90335,1353335,Rate,222.5,2012,2014,40.715749,-73.601185
New York,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,103592,1627172,Rate,212.2,2012,2014,40.726966,-74.005966
New York City,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,660008,8411204,Rate,261.6,2012,2014,NA,NA
New York State,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1401239,19655872,Rate,237.6,2012,2014,NA,NA
Niagara,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,17954,214299,Rate,279.3,2012,2014,43.134634,-78.856419
North Country,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,21474,304846,Rate,234.8,2012,2014,NA,NA
Oneida,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,19502,233337,Rate,278.6,2012,2014,43.149482,-75.361773
Onondaga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,31235,467812,Rate,222.6,2012,2014,43.065629,-76.168033
Ontario,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6594,109110,Rate,201.4,2012,2014,42.894571,-77.252045
Orange,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,24041,375401,Rate,213.5,2012,2014,41.422459,-74.241929
Orleans,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3494,42352,Rate,275,2012,2014,43.248394,-78.218438
Oswego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,9321,121259,Rate,256.2,2012,2014,43.39123,-76.31133
Otsego,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3968,61507,Rate,215,2012,2014,42.564852,-75.060334
Putnam,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4470,99580,Rate,149.6,2012,2014,41.41131,-73.717443
Queens,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,162803,2296842,Rate,236.3,2012,2014,40.749338,-73.789673
Rensselaer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,10708,159842,Rate,223.3,2012,2014,42.70098,-73.628669
Richmond,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,38214,472209,Rate,269.8,2012,2014,40.566763,-74.148102
Rockland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,18149,320842,Rate,188.6,2012,2014,41.127287,-74.017033
Saratoga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,11365,223640,Rate,169.4,2012,2014,43.00894,-73.786779
Schenectady,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,10743,155397,Rate,230.4,2012,2014,42.809233,-73.946838
Schoharie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,2117,31836,Rate,221.7,2012,2014,42.643426,-74.434606
Schuyler,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1480,18484,Rate,266.9,2012,2014,42.38593,-76.872032
Seneca,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,2403,35199,Rate,227.6,2012,2014,42.833627,-76.82753
Southern Tier,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,26281,447946,Rate,195.6,2012,2014,NA,NA
St. Lawrence,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,8445,111865,Rate,251.6,2012,2014,44.689468,-75.242045
Steuben,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,7149,98702,Rate,241.4,2012,2014,42.270053,-77.324618
Suffolk,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,101059,1500660,Rate,224.5,2012,2014,40.820237,-73.119032
Sullivan,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5830,76467,Rate,254.1,2012,2014,41.705166,-74.711705
Tioga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1748,50197,Rate,116.1,2012,2014,42.120252,-76.29595
Tompkins,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3216,103621,Rate,103.5,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,17428,258686,Rate,224.6,2012,2014,NA,NA
Ulster,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,13098,181078,Rate,241.1,2012,2014,41.848374,-74.099412
Warren,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4995,65283,Rate,255,2012,2014,43.403024,-73.716044
Washington,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4403,62800,Rate,233.7,2012,2014,43.289513,-73.454761
Wayne,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6974,92495,Rate,251.3,2012,2014,43.144336,-77.117995
Westchester,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,57911,967702,Rate,199.5,2012,2014,41.039278,-73.805386
Western NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,104402,1538256,Rate,226.2,2012,2014,NA,NA
Wyoming,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,2669,41537,Rate,214.2,2012,2014,42.723641,-78.204473
Yates,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1401,25236,Rate,185.1,2012,2014,42.634338,-77.078311
Albany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,18259,306857,Rate,171.1,2012,2014,42.678066,-73.814233
Allegany,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3213,48067,Rate,182,2012,2014,42.226801,-78.020567
Bronx,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,145859,1421788,Rate,359.8,2012,2014,40.85589,-73.868294
Broome,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,14250,197648,Rate,189.3,2012,2014,42.122015,-75.933191
Capital Region,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,58956,956389,Rate,170.6,2012,2014,NA,NA
Cattaraugus,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5414,78983,Rate,183.2,2012,2014,42.224267,-78.606673
Cayuga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5638,79284,Rate,186.2,2012,2014,42.940095,-76.560755
Central NY,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,73374,1023228,Rate,200,2012,2014,NA,NA
Chautauqua,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,7441,132891,Rate,146.2,2012,2014,42.246904,-79.315313
Chemung,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,8800,88396,Rate,263.2,2012,2014,42.116644,-76.812331
Chenango,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3846,49621,Rate,193.3,2012,2014,42.481798,-75.570013
Clinton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,6210,81626,Rate,215.6,2012,2014,44.731944,-73.548883
Columbia,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4420,62288,Rate,166.3,2012,2014,42.276913,-73.682168
Cortland,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3649,49158,Rate,222.7,2012,2014,42.597101,-76.143291
Delaware,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3221,46860,Rate,160.3,2012,2014,42.242972,-74.997944
Dutchess,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,17484,296939,Rate,163.9,2012,2014,41.686216,-73.840468
Erie,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,59560,920596,Rate,175.2,2012,2014,42.888143,-78.795544
Essex,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,2049,38801,Rate,120.3,2012,2014,44.166026,-73.685145
Finger Lakes,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,87126,1281415,Rate,188.4,2012,2014,NA,NA
Franklin,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3520,51582,Rate,197.6,2012,2014,44.705699,-74.340621
Fulton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4467,54539,Rate,211.7,2012,2014,43.06014,-74.331296
Genesee,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4657,59531,Rate,203.1,2012,2014,43.000121,-78.172679
Greene,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3461,48365,Rate,173.3,2012,2014,42.298326,-73.973376
Hamilton,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,297,4755,Rate,113.4,2012,2014,43.618468,-74.395268
Herkimer,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,5088,64144,Rate,196.4,2012,2014,43.070026,-74.994246
Jefferson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,7195,119623,Rate,210.9,2012,2014,44.019295,-75.898971
Kings,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,209540,2593192,Rate,271.7,2012,2014,40.65642,-73.950691
Lewis,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1788,27198,Rate,175.8,2012,2014,43.785537,-75.446296
Livingston,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,3476,64700,Rate,152.1,2012,2014,42.763754,-77.765392
Long Island,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,191394,2853995,Rate,183,2012,2014,NA,NA
Madison,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4029,72378,Rate,155.5,2012,2014,42.986917,-75.720031
Mid-Hudson,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,140983,2318009,Rate,172.6,2012,2014,NA,NA
Mohawk Valley,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,19813,261898,Rate,193,2012,2014,NA,NA
Monroe,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,48849,749092,Rate,186.7,2012,2014,43.161748,-77.620143
Montgomery,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,4173,49872,Rate,222,2012,2014,42.933637,-74.341972
Nassau,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,90335,1353335,Rate,175.1,2012,2014,40.715749,-73.601185
New York,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,103592,1627172,Rate,192.1,2012,2014,40.726966,-74.005966
New York City,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,660008,8411204,Rate,250,2012,2014,NA,NA
New York State,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,1401239,19655872,Rate,207.9,2012,2014,NA,NA
Niagara,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,17954,214299,Rate,218.3,2012,2014,43.134634,-78.856419
North Country,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,21474,304846,Rate,183,2012,2014,NA,NA
Oneida,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,19502,233337,Rate,219.8,2012,2014,43.149482,-75.361773
Onondaga,Cirrhosis/Diabetes Indicators,Cirrhosis/Diabetes Indicators,31235,467812,Rate,189.8,2012,2014,43.065629,-76.168033
